"timestamp","SPY.Open","SPY.High","SPY.Low","SPY.Close","SPY.Volume","SPY.WAP","SPY.hasGaps","SPY.Count"
"2021-11-30 17:00:00",458.03,459.89,456.21,457.29,163346,458.005,0,99430
"2021-11-30 18:00:00",457.28,458.05,455.82,457.12,96614,457.064,0,57632
"2021-11-30 19:00:00",457.13,458.96,456.4,458.91,83988,457.398,0,47581
"2021-11-30 20:00:00",458.9,459.32,456.9,457.35,89377,458.229,0,52808
"2021-11-30 21:00:00",457.34,457.67,455.3,456.16,292010,456.478,0,159960
"2021-12-01 15:30:00",461.64,461.83,460.24,461.45,66556,461.027,0,38342
"2021-12-01 16:00:00",461.48,463.54,461.23,463.46,104514,462.621,0,64735
"2021-12-01 17:00:00",463.45,464.67,462.24,462.67,95124,463.753,0,52680
"2021-12-01 18:00:00",462.68,463.81,460.27,460.46,76047,462.445,0,46735
"2021-12-01 19:00:00",460.49,461.18,457.38,459.12,143287,459.479,0,76985
"2021-12-01 20:00:00",459.11,459.38,456.85,457.5,104923,458.18,0,56998
"2021-12-01 21:00:00",457.48,457.83,450.29,450.51,329854,453.588,0,170521
"2021-12-02 15:30:00",450.72,455.9,450.31,455.88,115028,453.109,0,67594
"2021-12-02 16:00:00",455.87,456.35,451.95,454.92,171088,454.142,0,105093
"2021-12-02 17:00:00",454.9,457.04,454.18,456.69,114245,455.555,0,72660
"2021-12-02 18:00:00",456.69,458.37,456.27,457.63,82255,457.68,0,49620
"2021-12-02 19:00:00",457.63,458.36,456.14,458.28,88269,457.255,0,52903
"2021-12-02 20:00:00",458.28,458.72,457.09,457.75,70013,458.019,0,41278
"2021-12-02 21:00:00",457.78,459.07,456.23,457.43,230450,457.507,0,117505
"2021-12-03 15:30:00",459.17,460.3,455.12,455.4,99446,457.642,0,63780
"2021-12-03 16:00:00",455.42,456.13,451.62,451.95,164403,454.003,0,99754
"2021-12-03 17:00:00",451.98,453.64,450.4,450.52,140027,452.112,0,84307
"2021-12-03 18:00:00",450.53,453.25,450.13,451.8,98554,451.717,0,60131
"2021-12-03 19:00:00",451.78,453.14,450.31,450.53,86895,451.608,0,57088
"2021-12-03 20:00:00",450.5,451.5,449.43,449.64,125898,450.379,0,77602
"2021-12-03 21:00:00",449.64,453.67,448.92,453.43,273847,451.486,0,158711
"2021-12-06 15:30:00",456.14,456.71,453.56,456.25,109837,455.19,0,66207
"2021-12-06 16:00:00",456.24,458.4,454.85,458.32,122601,457.149,0,76129
"2021-12-06 17:00:00",458.32,458.47,456.52,457.37,62595,457.569,0,43222
"2021-12-06 18:00:00",457.37,459.65,457.25,459.63,60893,458.563,0,39718
"2021-12-06 19:00:00",459.63,460.64,459.29,460.36,74818,460.032,0,49406
"2021-12-06 20:00:00",460.36,460.79,458.76,458.87,71839,459.927,0,46209
"2021-12-06 21:00:00",458.86,459.62,458.32,458.78,162089,458.883,0,90587
"2021-12-07 15:30:00",464.41,467.26,464.34,467.24,93040,465.705,0,52610
"2021-12-07 16:00:00",467.24,468.77,466.96,468.47,130767,467.84,0,74383
"2021-12-07 17:00:00",468.46,468.88,468.02,468.12,70388,468.401,0,42958
"2021-12-07 18:00:00",468.12,468.65,467.93,468.62,40845,468.25,0,25918
"2021-12-07 19:00:00",468.61,468.79,467.78,468.46,38815,468.296,0,22470
"2021-12-07 20:00:00",468.47,468.53,467.82,468.18,41928,468.203,0,25546
"2021-12-07 21:00:00",468.17,468.53,466.24,468.24,224611,467.468,0,111907
"2021-12-08 15:30:00",468.7,469.29,467.5,468.13,62170,468.423,0,37657
"2021-12-08 16:00:00",468.14,468.79,466.97,467.08,79046,467.993,0,52673
"2021-12-08 17:00:00",467.08,468.3,466.83,468.13,45953,467.598,0,30514
"2021-12-08 18:00:00",468.11,468.51,467.47,468.27,32648,468.04,0,22001
"2021-12-08 19:00:00",468.27,469,468.14,468.65,30732,468.618,0,21161
"2021-12-08 20:00:00",468.64,469.17,468.22,469.11,41423,468.722,0,27821
"2021-12-08 21:00:00",469.11,470,468.89,469.54,124548,469.527,0,69589
"2021-12-09 15:30:00",468.15,469.07,467.82,468.26,52127,468.45,0,30709
"2021-12-09 16:00:00",468.26,468.82,467.06,468.21,59871,468.015,0,39400
"2021-12-09 17:00:00",468.22,468.86,467.58,467.96,38126,468.171,0,25096
"2021-12-09 18:00:00",467.95,469,467.66,468.95,32580,468.316,0,21993
"2021-12-09 19:00:00",468.94,469.11,467.91,468.45,40460,468.584,0,28948
"2021-12-09 20:00:00",468.44,468.71,467.17,467.45,47562,468.036,0,33235
"2021-12-09 21:00:00",467.45,468.01,466.14,466.33,143656,466.961,0,83896
"2021-12-10 15:30:00",469.23,470.08,468.15,468.39,72555,469.174,0,42124
"2021-12-10 16:00:00",468.41,469.56,467.36,468.01,82124,468.481,0,52493
"2021-12-10 17:00:00",467.98,468.94,466.51,468.71,64542,467.685,0,40707
"2021-12-10 18:00:00",468.71,469,467.94,468.87,35507,468.562,0,22345
"2021-12-10 19:00:00",468.87,469.41,468.67,469.25,36512,469.126,0,23062
"2021-12-10 20:00:00",469.24,469.58,468.52,468.65,44904,469.141,0,28000
"2021-12-10 21:00:00",468.65,470.9,468.38,470.71,150702,470.052,0,79257
"2021-12-13 15:30:00",470.19,470.56,468.38,468.71,72024,469.496,0,45527
"2021-12-13 16:00:00",468.7,469.39,467.25,467.78,90404,468.249,0,57943
